$ ./sendfile -r amber.clear.rice.edu:18004 -f data/data1M.txt
the total_file_length is 1288890
the datasize is 1400
the total count is 921
[SEND SUCCESS] Send the filepathf/filename successfully
[RECEVE ACK SUCCESS] Receive the ack number of filepath/filename successfully
-------- [BEGIN TRANSFERRING] --------
[SEND DATA] 1062600 (1400) Seq(760)
[SEND DATA] 1064000 (1400) Seq(761)
[SEND DATA] 1065400 (1400) Seq(762)
[SEND DATA] 1066800 (1400) Seq(763)
[SEND DATA] 1068200 (1400) Seq(764)
[SEND DATA] 1069600 (1400) Seq(765)
[SEND DATA] 1071000 (1400) Seq(766)
[SEND DATA] 1072400 (1400) Seq(767)
[SEND DATA] 1073800 (1400) Seq(768)
[SEND DATA] 1075200 (1400) Seq(769)
[SEND DATA] 1076600 (1400) Seq(770)
[SEND DATA] 1078000 (1400) Seq(771)
[SEND DATA] 1079400 (1400) Seq(772)
[SEND DATA] 1080800 (1400) Seq(773)
[SEND DATA] 1082200 (1400) Seq(774)
[SEND DATA] 1083600 (1400) Seq(775)
[SEND DATA] 1085000 (1400) Seq(776)
[SEND DATA] 1086400 (1400) Seq(777)
[SEND DATA] 1087800 (1400) Seq(778)
[SEND DATA] 1089200 (1400) Seq(779)
[SEND DATA] 1090600 (1400) Seq(780)
[SEND DATA] 1092000 (1400) Seq(781)
[SEND DATA] 1093400 (1400) Seq(782)
[SEND DATA] 1094800 (1400) Seq(783)
[SEND DATA] 1096200 (1400) Seq(784)
[SEND DATA] 1097600 (1400) Seq(785)
[SEND DATA] 1099000 (1400) Seq(786)
[SEND DATA] 1100400 (1400) Seq(787)
[SEND DATA] 1101800 (1400) Seq(788)
[SEND DATA] 1103200 (1400) Seq(789)
[SEND DATA] 1104600 (1400) Seq(790)
[SEND DATA] 1106000 (1400) Seq(791)
[SEND DATA] 1107400 (1400) Seq(792)
[SEND DATA] 1108800 (1400) Seq(793)
[SEND DATA] 1110200 (1400) Seq(794)
[SEND DATA] 1111600 (1400) Seq(795)
[SEND DATA] 1113000 (1400) Seq(796)
[SEND DATA] 1114400 (1400) Seq(797)
[SEND DATA] 1115800 (1400) Seq(798)
[SEND DATA] 1117200 (1400) Seq(799)
[SEND DATA] 1118600 (1400) Seq(800)
[SEND DATA] 1120000 (1400) Seq(801)
[SEND DATA] 1121400 (1400) Seq(802)
[SEND DATA] 1122800 (1400) Seq(803)
[SEND DATA] 1124200 (1400) Seq(804)
[SEND DATA] 1125600 (1400) Seq(805)
[SEND DATA] 1127000 (1400) Seq(806)
[SEND DATA] 1128400 (1400) Seq(807)
[SEND DATA] 1129800 (1400) Seq(808)
[SEND DATA] 1131200 (1400) Seq(809)
[SEND DATA] 1132600 (1400) Seq(810)
[SEND DATA] 1134000 (1400) Seq(811)
[SEND DATA] 1135400 (1400) Seq(812)
[SEND DATA] 1136800 (1400) Seq(813)
[Ignore ACK] 213
cur queue front seq is 214
the usable is 0
 ------------------------------------------
[Recv ACK] 214
cur queue front seq is 215
the usable is 1
 ------------------------------------------
[SEND DATA] 1138200 (1400) Seq(814)
[Ignore ACK] 214
cur queue front seq is 215
the usable is 0
 ------------------------------------------
[Recv ACK] 215
cur queue front seq is 216
the usable is 1
 ------------------------------------------
[SEND DATA] 1139600 (1400) Seq(815)
[Ignore ACK] 215
cur queue front seq is 216
the usable is 0
 ------------------------------------------
[Recv ACK] 216
cur queue front seq is 217
the usable is 1
 ------------------------------------------
[SEND DATA] 1141000 (1400) Seq(816)
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
